gov_town_code,city,state,latitude,longitude
1356874180,Pokhuria,Jhārkhand,25.130700,88.037500
1356110588,Ranchi,Jhārkhand,23.360000,85.330000
1356352472,Ratu,Jhārkhand,23.420400,85.214600
1356080912,Sahibganj,Jhārkhand,25.250000,87.650000
1356002009,Saraikela,Jhārkhand,22.699600,85.931300
1356192414,Saram,Jhārkhand,23.762500,85.830000
1356188296,Saunda,Jhārkhand,23.660000,85.350000
1356178881,Sewai,Jhārkhand,23.617500,85.678300
1356517061,Shahpur,Jhārkhand,24.031200,84.054300
1356762860,Sijua,Jhārkhand,23.769200,86.167300
1356073158,Simdega,Jhārkhand,22.620000,84.520000
1356568375,Sini,Jhārkhand,22.793300,85.945400
1356065176,Sisai,Jhārkhand,23.179400,84.758200
1356177695,Sukurhutu,Jhārkhand,23.443300,85.291700
1356204908,Taisar,Jhārkhand,22.486700,84.180400
1356660465,Tamar,Jhārkhand,23.048800,85.649000
1356176680,Tati,Jhārkhand,23.377200,85.437900
1356194333,Torpa,Jhārkhand,22.936100,85.088900
1356192540,Tundhul,Jhārkhand,23.324700,85.244700
1356183257,Udburu,Jhārkhand,23.033300,85.366700
1356177961,Ulatu,Jhārkhand,23.276600,85.501200
1356709551,Abbigeri,Karnātaka,15.586200,75.750200
1356049786,Adivala,Karnātaka,13.913100,76.661900
1356001747,Adyar,Karnātaka,12.875600,74.923200
1356045507,Afzalpur,Karnātaka,17.200000,76.350000
1356106376,Agadi,Karnātaka,14.819000,75.469000
1356470112,Aigali,Karnātaka,16.720000,75.060000
1356401696,Ainapur,Karnātaka,16.480000,74.780000
1356451205,Ajjampur,Karnātaka,13.727900,76.006800
1356862548,Ajjipuram,Karnātaka,12.150000,77.100000
1356608267,Aland,Karnātaka,17.564200,76.568500
1356938330,Alawandi,Karnātaka,15.230300,75.980100
1356472316,Almel,Karnātaka,16.920000,76.240000
1356106746,Alnavar,Karnātaka,15.427300,74.741100
1356075131,Amadalli,Karnātaka,14.766700,74.216700
1356819437,Amingarh,Karnātaka,16.057200,75.948900
1356733791,Anantpur,Karnātaka,16.889000,75.014600
1356071395,Anavatti,Karnātaka,14.564500,75.152300
1356802211,Anekal,Karnātaka,12.710500,77.696700
1356759550,Ankalgi,Karnātaka,16.033300,74.700000
1356026296,Ankli,Karnātaka,16.420000,74.580000
1356300206,Ankola,Karnātaka,14.660500,74.304700
1356141254,Annigeri,Karnātaka,15.425100,75.433500
1356591054,Arakere,Karnātaka,12.413300,76.816800
1356430645,Arakeri,Karnātaka,16.918100,75.695000
1356006431,Arsikere,Karnātaka,13.313900,76.236900
1356320437,Atharga,Karnātaka,16.987500,75.886300
1356105261,Athni,Karnātaka,16.730000,75.070000
1356055941,Attibele,Karnātaka,12.778100,77.772600
1356600800,Aurad,Karnātaka,18.254000,77.417600
1356894701,Badagabettu,Karnātaka,13.333500,74.799900
1356506691,Badanahatti,Karnātaka,15.317600,76.825800
1356504504,Bagalkot,Karnātaka,16.183300,75.700000
1356157377,Bagalur,Karnātaka,13.132800,77.668500
1356983749,Bagalvad,Karnātaka,16.052800,76.887700
1356080876,Bagepalli,Karnātaka,13.780000,77.790000
1356104757,Bail-Hongal,Karnātaka,15.813700,74.858900
1356317866,Bajala,Karnātaka,12.853700,74.885300
1356073378,Bajpe,Karnātaka,12.980300,74.883200
1356507028,Banagi,Karnātaka,13.610000,75.530000
1356909293,Banavar,Karnātaka,13.416700,76.166700
1356147283,Bandalli,Karnātaka,12.164000,77.350400
1356410365,Bangalore,Karnātaka,12.978900,77.591700
1356647094,Banhatti,Karnātaka,16.385300,75.149400
1356921421,Bankapur,Karnātaka,14.923000,75.262200
1356936306,Bannur,Karnātaka,12.332900,76.862000
1356472512,Bantval,Karnātaka,12.890500,75.034900
1356001903,Basapatna,Karnātaka,15.430200,76.486900
1356923425,Basavakalyan,Karnātaka,17.874400,76.949700
1356236898,Basavana Bagevadi,Karnātaka,16.572800,75.972500
1356088496,Basrur,Karnātaka,13.630800,74.737700
1356225777,Beladi,Karnātaka,13.146400,74.939900
1356949795,Belagola,Karnātaka,13.383300,75.583300
1356649537,Belakvadi,Karnātaka,12.255000,77.122500
1356390535,Belgaum,Karnātaka,15.850000,74.500000
1356178257,Belhatti,Karnātaka,15.081800,75.646500
1356209152,Bellary,Karnātaka,15.100000,76.916700
1356972018,Belludi,Karnātaka,14.450000,75.783300
1356104826,Beltangadi,Karnātaka,12.979500,75.269900
1356747417,Belur,Karnātaka,13.164200,75.864700
1356468260,Belvadi,Karnātaka,15.790000,74.750000
1356153935,Besagarahalli,Karnātaka,12.633300,77.000000
1356503334,Betigeri,Karnātaka,15.443000,75.644200
1356016529,Betmangala,Karnātaka,13.008500,78.328200
1356466241,Bhadravati,Karnātaka,13.848500,75.705000
1356429834,Bhalki,Karnātaka,18.043500,77.206000
1356988746,Bhanuvalli,Karnātaka,14.433300,75.766700
1356324455,Bhatkal,Karnātaka,13.985300,74.555300
1356958224,Bhoj,Karnātaka,16.533300,74.450000
1356933453,Bidar,Karnātaka,17.912000,77.520000
1356499139,Bijapur,Karnātaka,16.830000,75.710000
1356393849,Bilgi,Karnātaka,16.347200,75.618100
1356646935,Birur,Karnātaka,13.597200,75.971700
1356172549,Bobleshwar,Karnātaka,16.830000,75.730000
1356233667,Bommarbettu,Karnātaka,13.339000,74.878400
1356617296,Bowringpet,Karnātaka,12.991200,78.178000
1356040950,Budanur,Karnātaka,12.550000,76.958200
1356354161,Byadgi,Karnātaka,14.673300,75.486800
1356065476,Byahatti,Karnātaka,15.446800,75.205400
1356590852,Byatarayanpur,Karnātaka,13.065900,77.592200
1356381266,Chadchan,Karnātaka,17.170000,75.960000
1356543168,Chalgeri,Karnātaka,14.565200,75.716600
1356147299,Challakere,Karnātaka,14.312000,76.651000
1356007832,Chamrajnagar,Karnātaka,11.923100,76.939500
1356077835,Channagiri,Karnātaka,14.024000,75.925800
1356894522,Channapatna,Karnātaka,12.651400,77.206700
1356209573,Channarayapatna,Karnātaka,12.900000,76.390000
1356137725,Chennayyanakote,Karnātaka,12.271900,75.955900
1356871177,Chik Ballapur,Karnātaka,13.430000,77.720000
1356558029,Chikkerur,Karnātaka,14.532600,75.308400
1356137222,Chikmagalur,Karnātaka,13.316700,75.783300
1356242591,Chiknayakanhalli,Karnātaka,13.416100,76.620600
1356759185,Chikodi,Karnātaka,16.430000,74.600000
1356555917,Chinchali,Karnātaka,16.564700,74.816000
1356831659,Chincholi,Karnātaka,17.465100,77.418700
1356016287,Chintalapalle,Karnātaka,15.040000,76.200000
1356761079,Chintamani,Karnātaka,13.400000,78.066000
1356668514,Chitaldrug,Karnātaka,14.233300,76.400000
1356846578,Chitapur,Karnātaka,17.120100,77.086900
1356069377,Closepet,Karnātaka,12.723000,77.286000
1356009987,Coondapoor,Karnātaka,13.631300,74.690200
1356008490,Dambal,Karnātaka,15.296000,75.773700
1356782464,Dandeli,Karnātaka,15.266700,74.616700
1356527899,Daroji,Karnātaka,15.070000,76.550000
1356103194,Dasarhalli,Karnātaka,13.046500,77.513000
1356445061,Davangere,Karnātaka,14.466600,75.924200
1356079708,Deodrug,Karnātaka,16.416700,76.934100
1356890594,Deshnur,Karnātaka,15.790000,74.750000
1356286455,Devanhalli,Karnātaka,13.230000,77.700000
1356329624,Devgeri,Karnātaka,14.851200,75.370500
1356002052,Devi Hosur,Karnātaka,14.785800,75.333500
1356053071,Dhanur Kalyanwadi,Karnātaka,17.770000,77.140000
1356767274,Dharmastala,Karnātaka,12.947900,75.380700
1356716579,Dod Ballapur,Karnātaka,13.292000,77.543000
1356082600,Dodarasinakere,Karnātaka,12.508300,77.020000
1356096422,Dodda Siddavvanahalli,Karnātaka,14.220000,76.400000
1356227049,Doddanahalli,Karnātaka,12.389200,76.967200
1356071410,Dodvad,Karnātaka,15.790000,74.750000
1356933363,Dommasandra,Karnātaka,12.878100,77.754300
1356007597,Donabagatta,Karnātaka,13.895100,75.701500
1356140754,Doranahalli,Karnātaka,16.732400,76.916200
1356701425,Emmiganuru,Karnātaka,15.150000,76.920000
1356131799,Fraserpet,Karnātaka,12.458700,75.960500
1356659359,Gadag,Karnātaka,15.416700,75.616700
1356054157,Gajendragarh,Karnātaka,15.736300,75.969800
1356818124,Gajiginhalu,Karnātaka,15.696900,76.664700
1356046792,Galatge,Karnātaka,16.420000,74.580000
1356899767,Gangawati,Karnātaka,15.430000,76.530000
1356041450,Gangoli,Karnātaka,13.650000,74.666700
1356496793,Garag,Karnātaka,15.575000,74.929700
1356067155,Ghat Borul,Karnātaka,17.770000,77.140000
1356269894,Gokak,Karnātaka,16.166700,74.833300
1356619240,Gokarn,Karnātaka,14.550000,74.316700
1356151416,Gonikoppal,Karnātaka,12.183000,75.929400
1356312142,Goribidnur,Karnātaka,13.611100,77.516700
1356784156,Gubbi,Karnātaka,13.312200,76.941000
1356313738,Gudgeri,Karnātaka,15.122500,75.365300
1356951451,Gudibanda,Karnātaka,13.671100,77.704200
1356203125,Gugi,Karnātaka,16.729200,76.746900
1356091187,Gulbarga,Karnātaka,17.329000,76.825000
1356735858,Guledagudda,Karnātaka,16.050200,75.790000
1356073035,Gundlupet,Karnātaka,11.800000,76.680000
1356120396,Gurgunta,Karnātaka,16.287500,76.631900
1356040973,Gurmatkal,Karnātaka,16.867700,77.390900
1356063552,Guttal,Karnātaka,14.833300,75.633300
1356369905,Hadagalli,Karnātaka,15.020000,75.950000
1356395805,Hagaribommanahalli,Karnātaka,15.040000,76.200000
1356918529,Halavagalu,Karnātaka,14.708300,75.775300
1356970915,Haldipur,Karnātaka,14.333300,74.433300
1356119169,Hale Dyamavvanahalli,Karnātaka,14.268200,76.490400
1356531325,Halge,Karnātaka,15.880000,74.560000
1356572622,Halgeri,Karnātaka,14.555100,75.609900
1356976826,Halgur,Karnātaka,12.250000,77.130000
1356028927,Haliyal,Karnātaka,15.329400,74.763300
1356060970,Halsur,Karnātaka,17.860000,76.950000
1356799012,Hanamsagar,Karnātaka,15.872200,76.043100
1356154406,Hangal,Karnātaka,14.764600,75.124600
1356220990,Hanur,Karnātaka,12.087400,77.302100
1356008032,Harihar,Karnātaka,14.512900,75.807200
1356851750,Harohalli,Karnātaka,12.680700,77.474300
1356150852,Harpanahalli,Karnātaka,14.787700,75.988600
1356007455,Hassan,Karnātaka,13.005000,76.102800
1356672211,Hatti,Karnātaka,16.198400,76.660400
1356765054,Hatti Mattur,Karnātaka,14.943500,75.423900
1356859648,Havanur,Karnātaka,14.866700,75.700000
1356283006,Haveri,Karnātaka,14.793500,75.404500
1356109745,Hebli,Karnātaka,15.485800,75.128300
1356565528,Hegde,Karnātaka,14.466700,74.416700
1356368626,Heggadadevankote,Karnātaka,12.088100,76.329600
1356024511,Hejamadi,Karnātaka,13.106200,74.783900
1356020701,Herohalli,Karnātaka,12.991100,77.487300
1356756215,Hesarghatta,Karnātaka,13.139100,77.478300
1356494231,Hindalgi,Karnātaka,16.136400,74.654700
1356087528,Hipparga,Karnātaka,17.456800,76.373900
1356078789,Hire Megalageri,Karnātaka,14.544000,75.977600
1356087442,Hire Vadvatti,Karnātaka,15.223500,75.783100
1356923875,Hirehadagalli,Karnātaka,14.926700,75.832200
1356830404,Hirehalli,Karnātaka,14.320000,76.640000
1356863080,Hirekerur,Karnātaka,14.455100,75.395200
1356254728,Hiriyur,Karnātaka,13.944600,76.617200
1356622289,Holagondi,Karnātaka,15.020000,75.950000
1356272144,Holalkere,Karnātaka,14.042900,76.185000
1356365780,Holalu,Karnātaka,15.020000,75.950000
1356844043,Hole Narsipur,Karnātaka,12.786300,76.243300
1356899456,Hombal,Karnātaka,15.516400,75.555600
1356768839,Homnabad,Karnātaka,17.770700,77.125200
1356841107,Honavar,Karnātaka,14.280900,74.445000
1356655134,Honganur,Karnātaka,12.604400,77.217500
1356158563,Honge,Karnātaka,15.880000,74.560000
1356028341,Honnali,Karnātaka,14.239900,75.647400
1356720095,Honwad,Karnātaka,16.810000,75.420000
1356696783,Horti,Karnātaka,17.170000,75.960000
1356059145,Hosahalli,Karnātaka,15.314000,76.315100
1356110096,Hosakote,Karnātaka,14.281700,77.174200
1356933529,Hosdurga,Karnātaka,13.796300,76.284100
1356676321,Hoskote,Karnātaka,13.072100,77.789200
1356241463,Hospet,Karnātaka,15.268900,76.390900
1356802606,Hosur,Karnātaka,15.820100,74.930100
1356225740,Hosuru,Karnātaka,13.739900,77.431200
1356102365,Hubli,Karnātaka,15.361900,75.123100
1356079069,Hudem,Karnātaka,14.910000,76.400000
1356892943,Hukeri,Karnātaka,16.230000,74.600000
1356389739,Hulgur,Karnātaka,15.083300,75.283300
1356127585,Huliyar,Karnātaka,13.583300,76.550000
1356580585,Hulkoti,Karnātaka,15.433300,75.533300
1356006254,Hullahalli,Karnātaka,12.100000,76.550000
1356920046,Hunasagi,Karnātaka,16.457500,76.523900
1356150700,Hunasamaranhalli,Karnātaka,13.143500,77.620000
1356140443,Hungund,Karnātaka,16.062100,76.058600
1356412744,Hunsur,Karnātaka,12.303600,76.292700
1356096421,Ilkal,Karnātaka,15.959200,76.113500
1356047992,Indi,Karnātaka,17.177300,75.952600
1356013567,Ingleshwar,Karnātaka,16.590000,75.960000
1356122733,Itiki,Karnātaka,14.951000,76.094400
1356605315,Jagalur,Karnātaka,14.519600,76.339100
1356033556,Jalhalli,Karnātaka,13.033300,77.550000
1356088739,Jalihalli,Karnātaka,16.364300,76.781300
1356176073,Javagallu,Karnātaka,13.300000,76.066700
1356240955,Jawalgeri,Karnātaka,15.865600,76.815600
1356918542,Jevargi,Karnātaka,17.013900,76.773200
1356570809,Jigani,Karnātaka,12.786100,77.638500
1356650152,Kadganchi,Karnātaka,17.443700,76.659500
1356331923,Kadlabalu,Karnātaka,15.040000,76.200000
1356013157,Kadoli,Karnātaka,15.880000,74.560000
1356837882,Kadur,Karnātaka,13.552900,76.011600
1356636951,Kaglipur,Karnātaka,12.800600,77.508200
1356529394,Kakhandiki,Karnātaka,16.601000,75.640500
1356448614,Kaladgi,Karnātaka,16.204000,75.500000
1356168546,Kalakeri,Karnātaka,16.666700,76.300000
1356171994,Kalas,Karnātaka,15.098100,75.406700
1356141567,Kalasa,Karnātaka,13.234000,75.355300
1356966430,Kalghatgi,Karnātaka,15.183200,74.971000
1356359480,Kalgi,Karnātaka,17.350000,77.150000
1356030366,Kalkuni,Karnātaka,14.600000,74.833300
1356064038,Kallur,Karnātaka,16.140500,77.208100
1356476518,Kamalapuram,Karnātaka,15.304400,76.476500
1356727189,Kamalnagar,Karnātaka,18.231000,77.179100
1356432660,Kamdoli,Karnātaka,15.204800,75.254900
1356369488,Kamlapur,Karnātaka,17.578600,76.988700
1356155899,Kampli,Karnātaka,15.406300,76.600100
1356968867,Kanabur,Karnātaka,13.352300,75.451700
1356508823,Kanajanahalli,Karnātaka,14.109200,76.838100
1356065416,Kanamadi,Karnātaka,16.830000,75.730000
1356211647,Kanangle,Karnātaka,16.290000,74.600000
1356203518,Kannulu,Karnātaka,12.868500,74.902500
1356124284,Kanur,Karnātaka,17.031800,75.702200
1356183073,Kanyana,Karnātaka,12.900000,75.030000
1356050075,Karajgi,Karnātaka,14.864100,75.453500
1356181309,Karebilachi,Karnātaka,14.144900,75.903200
1356095325,Karkala,Karnātaka,13.200000,74.980000
1356118021,Karwar,Karnātaka,14.813600,74.129700
1356421952,Kasarkod,Karnātaka,14.250000,74.433300
1356774848,Katkol,Karnātaka,15.950000,75.300000
1356573615,Kaujalgi,Karnātaka,16.140000,74.810000
1356546199,Kawadgaon,Karnātaka,17.910000,77.530000
1356653155,Kembhavi,Karnātaka,16.650000,76.533300
1356059285,Kengri,Karnātaka,12.912200,77.482700
1356059262,Keregodu,Karnātaka,12.633300,76.916700
1356020053,Kerur,Karnātaka,16.013800,75.546300
1356772159,Khanapur,Karnātaka,15.639400,74.508300
1356502789,Kinhalu,Karnātaka,15.443100,76.139700
1356299382,Kirangur,Karnātaka,12.431600,76.699300
1356070622,Kittur,Karnātaka,15.600000,74.900000
1356674382,Kodigenahalli,Karnātaka,13.721400,77.386300
1356599563,Kolagallu,Karnātaka,15.150000,76.920000
1356953848,Kolar,Karnātaka,13.133300,78.133300
1356246344,Kollegal,Karnātaka,12.062800,76.977700
1356761377,Kolnad,Karnātaka,12.900000,75.030000
1356077319,Konaje,Karnātaka,12.816200,74.902100
1356335922,Konanur,Karnātaka,12.633300,76.050000
1356106236,Kondalahalli,Karnātaka,14.720000,76.760000
1356849669,Konen Agrahar,Karnātaka,12.857400,77.664000
1356390932,Kongaralli,Karnātaka,12.150000,77.100000
1356140426,Konnur,Karnātaka,16.201400,74.748900
1356544817,Koppal,Karnātaka,15.350000,76.150000
1356799783,Koratagere,Karnātaka,13.522000,77.237300
1356316435,Koratgi,Karnātaka,15.608100,76.659700
1356887057,Korwar,Karnātaka,16.920000,76.240000
1356761018,Kot Umachigi,Karnātaka,15.542600,75.771000
1356152754,Kotekara,Karnātaka,12.792900,74.872200
1356687235,Koteshwar,Karnātaka,13.607000,74.750000
1356041615,Kotturu,Karnātaka,14.826200,76.225900
1356546461,Kowdalli,Karnātaka,12.067000,77.443800
1356899885,Krishnarajasagara,Karnātaka,12.439800,76.382800
1356263747,Krishnarajpet,Karnātaka,12.666200,76.487700
1356007149,Krishnarajpur,Karnātaka,13.012000,77.695100
1356860757,Kudachi,Karnātaka,16.480000,74.780000
1356240727,Kudatini,Karnātaka,15.150000,76.920000
1356159023,Kudligi,Karnātaka,14.905000,76.385300
1356441553,Kuduru,Karnātaka,13.108100,77.164200
1356746140,Kukkundur,Karnātaka,13.240400,74.954100
1356472470,Kuknur,Karnātaka,15.490000,75.991400
1356514231,Kumta,Karnātaka,14.426400,74.412200
1356628344,Kundgol,Karnātaka,15.256100,75.247400
1356196460,Kunigal,Karnātaka,13.023200,77.025200
1356608991,Kurdi,Karnātaka,16.051100,77.211400
1356004478,Kurgunta,Karnātaka,17.200000,77.360000
1356140124,Kurikuppi,Karnātaka,15.070000,76.550000
1356640663,Kurtkoti,Karnātaka,15.368100,75.523900
1356352581,Kurugodu,Karnātaka,15.346000,76.836000
1356579284,Kushtagi,Karnātaka,15.756200,76.191100
1356568466,Kusugal,Karnātaka,15.366700,75.216700
1356185789,Laila,Karnātaka,12.990000,75.270000
1356271975,Lakkundi,Karnātaka,15.389700,75.718300
1356038836,Lakshmeshwar,Karnātaka,15.130000,75.470000
1356924817,Lingsugur,Karnātaka,16.170000,76.520000
1356341352,Lokapur,Karnātaka,16.165600,75.366000
1356747611,Maddagiri,Karnātaka,13.660000,77.210000
1356609242,Madikeri,Karnātaka,12.420900,75.739700
1356069320,Maduvanalli,Karnātaka,12.150000,77.100000
1356879362,Magadi,Karnātaka,12.970000,77.230000
1356693245,Mahagaon,Karnātaka,17.521100,76.915000
1356629438,Mailapur,Karnātaka,13.021000,77.938000
1356105259,Majali,Karnātaka,14.900000,74.100000
1356462481,Malapannanagudi,Karnātaka,15.280000,76.370000
1356817840,Malavalli,Karnātaka,12.380000,77.080000
1356684839,Malebennur,Karnātaka,14.353700,75.740000
1356531822,Malkhaid,Karnātaka,17.195000,77.160800
1356021243,Mamdapur,Karnātaka,16.140000,74.810000
1356126825,Manchenahalli,Karnātaka,13.500700,77.603500
1356491335,Manchi,Karnātaka,12.900000,75.030000
1356039212,Mandya,Karnātaka,12.524200,76.895800
1356138601,Mangala,Karnātaka,11.999800,76.959400
1356972351,Mangalore,Karnātaka,12.902000,74.825300
1356135126,Manglur,Karnātaka,15.517700,76.147600
1356744782,Manjanadi,Karnātaka,12.870000,74.840000
1356081803,Manjri,Karnātaka,16.420000,74.580000
1356053114,Manki,Karnātaka,14.178900,74.481800
1356494614,Manne Ekeli,Karnātaka,17.720000,77.360000
1356143550,Mannur,Karnātaka,17.299400,76.098400
1356767918,Manoli,Karnātaka,15.780000,75.120000
1356314428,Manvi,Karnātaka,15.983300,77.050000
1356575497,Mariyammanahalli,Karnātaka,15.160000,76.360000
1356788728,Marne,Karnātaka,13.328400,75.011300
1356168320,Martahalli,Karnātaka,11.991900,77.497200
1356675033,Mashyal,Karnātaka,17.322600,76.240700
1356780515,Maski,Karnātaka,15.958100,76.656900
1356052569,Matala,Karnātaka,17.824400,76.859100
1356123179,Mavalli,Karnātaka,14.100000,74.483300
1356007792,Medleri,Karnātaka,14.666700,75.733300
1356481655,Mishrikot,Karnātaka,15.246500,75.056700
1356849105,Miyar,Karnātaka,13.194500,75.048400
1356765626,Moka,Karnātaka,15.238000,77.059900
1356340126,Molakalumuru,Karnātaka,14.717800,76.746800
1356443568,Morab,Karnātaka,15.583300,75.166700
1356357981,Motibennur,Karnātaka,14.715000,75.480000
1356646886,Mudashedde,Karnātaka,12.930000,74.880000
1356755135,Mudbidri,Karnātaka,12.910100,75.003000
1356094712,Muddebihal,Karnātaka,16.330000,76.130000
1356762864,Mudgal,Karnātaka,16.011900,76.442000
1356875205,Mudgere,Karnātaka,13.130000,75.630000
1356934677,Mudhol,Karnātaka,15.640600,75.953100
1356535403,Mulbagal,Karnātaka,13.163500,78.393500
1356406320,Mulgund,Karnātaka,15.280700,75.521300
1356361914,Mulki,Karnātaka,13.100000,74.800000
1356700482,Mundargi,Karnātaka,15.207000,75.884000
1356108329,Mundgod,Karnātaka,14.971400,75.036600
1356076863,Munnuru,Karnātaka,12.828300,74.880300
1356881678,Murgod,Karnātaka,15.780000,75.120000
1356779323,Mysore,Karnātaka,12.308600,76.653100
1356233043,Nadisal,Karnātaka,13.132600,74.777700
1356823510,Nagamangala,Karnātaka,12.819400,76.754600
1356868987,Nagasamudra,Karnātaka,14.720000,76.760000
1356765093,Nagathan,Karnātaka,16.830000,75.730000
1356355171,Nagnur,Karnātaka,16.140000,74.810000
1356073992,Nallur,Karnātaka,14.087100,75.877800
1356610966,Nalwar,Karnātaka,16.933300,76.983300
1356697205,Nanjangud,Karnātaka,12.120000,76.680000
1356403111,Narasimharajapura,Karnātaka,13.610800,75.512000
1356094667,Narayanpur,Karnātaka,17.858900,76.973300
1356850764,Naregal,Karnātaka,15.573200,75.808000
1356088988,Nargund,Karnātaka,15.720000,75.380000
1356061069,Narikombu,Karnātaka,12.900000,75.030000
1356458639,Narona,Karnātaka,17.515600,76.718200
1356120941,Navalgund,Karnātaka,15.570000,75.370000
1356856848,Nayakanhatti,Karnātaka,14.464400,76.545100
1356115803,Neginhal,Karnātaka,15.790000,74.750000
1356059359,Neglur,Karnātaka,14.900000,75.600000
1356943451,Nelamangala,Karnātaka,13.102000,77.374000
1356772334,Nesarg,Karnātaka,15.906900,74.774000
1356334960,Nidgundi,Karnātaka,16.700000,75.530000
1356783830,Nirna,Karnātaka,17.770000,77.140000
1356038440,Nitte,Karnātaka,13.182300,74.939700
1356323163,Nulvi,Karnātaka,15.272800,75.167300
1356399864,Nyamti,Karnātaka,14.140000,75.560000
1356066054,Pachhapur,Karnātaka,16.290000,74.600000
1356986475,Parasurampur,Karnātaka,14.320000,76.640000
1356037404,Pavugada,Karnātaka,14.100000,77.280000
1356604629,Perdur,Karnātaka,13.384400,74.902900
1356018863,Piriyapatna,Karnātaka,12.336500,76.079200
1356920085,Pudu,Karnātaka,12.866700,74.967300
1356600392,Punacha,Karnātaka,12.900000,75.030000
1356940923,Puttige,Karnātaka,13.075100,74.959700
1356466163,Puttur,Karnātaka,12.764800,75.184200
1356217280,Raichur,Karnātaka,16.200000,77.370000
1356367448,Rajasur,Karnātaka,17.860000,76.950000
1356066693,Rampura,Karnātaka,14.881000,76.781400
1356823654,Ranibennur,Karnātaka,14.616700,75.616700
1356157793,Ratnahalli,Karnātaka,12.192200,76.665300
1356898380,Rattihalli,Karnātaka,14.416700,75.500000
1356002612,Raybag,Karnātaka,16.480000,74.780000
1356245899,Robertsonpet,Karnātaka,12.956300,78.275400
1356685730,Ron,Karnātaka,15.670000,75.730000
1356698875,Sadalgi,Karnātaka,16.420000,74.580000
1356424629,Sagar,Karnātaka,14.166700,75.033300
1356540508,Sakleshpur,Karnātaka,12.893000,75.725000
1356676972,Saligrama,Karnātaka,12.560200,76.261100
1356787208,Salotgi,Karnātaka,17.170000,75.960000
1356592011,Sambre,Karnātaka,15.880000,74.560000
1356076024,Sandur,Karnātaka,15.100000,76.550000
1356704546,Sanganakallu,Karnātaka,15.184700,76.970300
1356062129,Sankeshwar,Karnātaka,16.270000,74.480000
1356024084,Sante Bennur,Karnātaka,14.169700,76.003300
1356430206,Sargur,Karnātaka,11.999700,76.396100
1356750832,Sarjapur,Karnātaka,12.860000,77.786000
1356349288,Satyamangala,Karnātaka,13.019300,76.124300
1356668148,Saundatti,Karnātaka,15.783300,75.116700
1356696879,Saunshi,Karnātaka,15.216700,75.300000
1356627378,Savadi,Karnātaka,15.646900,75.675800
1356087192,Savalgi,Karnātaka,16.671000,75.351500
1356852026,Savanur,Karnātaka,14.973100,75.332800
1356028650,Seram,Karnātaka,17.183000,77.283000
1356480887,Shahpur,Karnātaka,16.700000,76.830000
1356596367,Shelawadi,Karnātaka,15.583300,75.466700
1356920600,Shiddapur,Karnātaka,13.663500,74.912100
1356564009,Shiggaon,Karnātaka,14.991000,75.223000
1356373493,Shikarpur,Karnātaka,14.270000,75.350000
1356016156,Shimoga,Karnātaka,13.933300,75.566700
1356090688,Shirali,Karnātaka,14.029700,74.528000
1356212437,Shirbadgi,Karnātaka,16.041700,75.943300
1356225676,Shirhatti,Karnātaka,15.231300,75.577200
1356227953,Shiruru,Karnātaka,13.908000,74.605800
1356203404,Shirva,Karnātaka,13.246500,74.844400
1356512373,Shorapur,Karnātaka,16.520000,76.760000
1356689943,Shrirangapattana,Karnātaka,12.414000,76.704000
1356082098,Siddapur,Karnātaka,14.347000,74.894000
1356124653,Siddarampuram,Karnātaka,15.530000,76.636000
1356672381,Sidlaghatta,Karnātaka,13.390000,77.860000
1356206388,Sigli,Karnātaka,15.063100,75.466700
1356158626,Sindgi,Karnātaka,16.920000,76.234000
1356158630,Sindhnur,Karnātaka,15.770000,76.755600
1356185657,Singanamane,Karnātaka,13.716700,75.633300
1356563968,Sira,Karnātaka,13.745000,76.909000
1356798171,Siralkoppa,Karnātaka,14.380700,75.250100
1356573407,Sirigeri,Karnātaka,15.630000,76.900000
1356142917,Sirsi,Karnātaka,14.619500,74.835400
1356620756,Siruguppa,Karnātaka,15.600000,77.000000
1356261996,Sirur,Karnātaka,16.096500,75.785800
1356081620,Sirvar,Karnātaka,16.173900,77.022500
1356292931,Somasamudram,Karnātaka,15.150000,76.920000
1356143374,Somvarpet,Karnātaka,12.597000,75.849600
1356932920,Sorab,Karnātaka,14.381400,75.091800
1356105503,Sosale,Karnātaka,12.233000,76.917000
1356515219,Srinivaspur,Karnātaka,13.337800,78.212200
1356384643,Sulahpet,Karnātaka,17.401400,77.347200
1356569298,Sulebhavi,Karnātaka,15.880000,74.560000
1356063861,Sulibele,Karnātaka,13.166700,77.800000
1356024884,Sulya,Karnātaka,12.561000,75.387400
1356228981,Tadas,Karnātaka,15.133300,75.116700
1356235838,Talakad,Karnātaka,12.188700,77.028900
1356943515,Talikota,Karnātaka,16.480000,76.320000
1356102514,Tamba,Karnātaka,17.000100,75.993400
1356605610,Tansandra,Karnātaka,13.055400,77.634200
1356964443,Tarikere,Karnātaka,13.710400,75.812200
1356671680,Tawargeri,Karnātaka,15.766700,76.533300
1356141123,Tekkalakote,Karnātaka,15.534800,76.878500
1356300287,Telsang,Karnātaka,16.720000,75.060000
1356466911,Terakanambi,Karnātaka,11.800000,76.690000
1356680781,Terdal,Karnātaka,16.500000,75.050000
1356111905,Thogaduru,Karnātaka,12.095700,76.807800
1356758412,Tilvalli,Karnātaka,14.626800,75.231000
1356059008,Tiptur,Karnātaka,13.260000,76.480000
